data,PLAS3,INEP3,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra
2022-04-28 00:00:00+00:00,8.25,6.050000190734863,4.002307896083654,-0.999,1e-06,0.1607621692150921,-0.6130642676662206,4.61478504045258,0.0158967336273953,-38.56542369243129,0,0.5779201984405518
2022-04-29 00:00:00+00:00,8.300000190734863,5.449999809265137,4.473567062416365,-0.999,1e-06,0.1606160189133036,0.6101069166557831,3.863925886749568,0.0158630805271769,38.46080940020041,-1,0.5791776180267334
2022-05-02 00:00:00+00:00,8.300000190734863,5.150000095367432,4.684196215428948,-0.999,1e-06,0.1624745112633321,-0.6051185387477425,5.288441217862847,0.015830397162261,-38.22510152747901,0,0.5783109664916992
2022-05-03 00:00:00+00:00,8.300000190734863,5.099999904632568,4.719301241657549,-0.999,1e-06,0.1624989143400141,0.6009346695100389,4.119083543321662,0.015798116898627,38.03837339387351,-1,0.5787806510925293
2022-05-04 00:00:00+00:00,8.300000190734863,5.25,4.613986497758086,-0.999,1e-06,0.1605337060656301,-0.596967228897596,5.210276512364606,0.0157656455779281,-37.86506717703647,0,0.5784491896629333
2022-05-05 00:00:00+00:00,8.300000190734863,4.949999809265137,4.824615985557011,-0.999,1e-06,0.1597442577474009,0.5933493448774574,4.231876850873801,0.015733334400367,37.71287953198377,-1,0.5787902474403381
2022-05-06 00:00:00+00:00,8.300000190734863,4.849999904632568,4.894825703227872,-0.999,1e-06,0.1599826794642591,-0.5889146588339285,5.482961232003652,0.0157014888943801,-37.50693089014717,0,0.5786479115486145
2022-05-09 00:00:00+00:00,8.300000190734863,4.349999904632568,5.245874626368517,-0.999,1e-06,0.1545235489112558,0.5857227129199469,4.660682028330595,0.0156683567105175,37.38252349889226,-1,0.5786983966827393
2022-05-10 00:00:00+00:00,8.300000190734863,4.300000190734863,5.280979317810776,-0.999,1e-06,0.1378628862396516,-0.5808979604723677,5.861010306202372,0.0156297543994447,-37.1661604927716,0,0.5785591006278992
2022-05-11 00:00:00+00:00,8.149999618530273,4.400000095367432,5.060769027935326,0.999,14.935298102511064,1e-06,-0.8002383212155812,5.861008821644162,3.8646787206431,-0.2070646434181256,0,0.5786632299423218
2022-05-12 00:00:00+00:00,8.0,4.349999904632568,4.9458744356336535,0.999,15.185101018739513,1e-06,-0.915133613872556,5.861008811402841,3.896863550518967,-0.2348385058929462,0,0.5820243954658508
2022-05-13 00:00:00+00:00,8.0,4.349999904632568,4.9458744356336535,0.999,14.91073256256216,1e-06,-0.9151343695441584,5.861008811320255,3.861499459429377,-0.2369893817567412,0,0.5971461534500122
