data,PLAS3,INEP4,spread_observado,rho,var_mr,var_rw,mr_filtrado,rw_filtrado,std_mr,zscore_mr,sinal,prob_quebra,sinal_finrl
2025-07-18 00:00:00+00:00,5.099999904632568,1.590000033378601,3.845316891501163,-0.999,1e-06,0.0643982749440857,-0.0011195234266712,3.846481626834956,0.020953617173896,-0.0534286475399543,0,0.5766608119010925,1
2025-07-21 00:00:00+00:00,5.099999904632568,1.5099999904632568,3.908445629104004,-0.999,1e-06,0.0643743705232919,0.0019206619815879,3.90643322202733,0.0206796699969983,0.0928768196913559,0,0.5767142176628113,1
2025-07-22 00:00:00+00:00,5.150000095367432,1.4500000476837158,4.005792302489174,-0.999,1e-06,0.0636582194414655,-0.000602998042027,4.006240816315839,0.0204139920888346,-0.0295384675081207,0,0.5766487717628479,1
2025-07-23 00:00:00+00:00,5.150000095367432,1.5,3.966336900280585,-0.999,1e-06,0.0622464484319575,7.797798538702373e-05,3.966322111352271,0.0201532988931809,0.0038692417454994,0,0.5766643285751343,1
2025-07-24 00:00:00+00:00,5.150000095367432,1.5199999809265137,3.950554739397149,-0.999,1e-06,0.0622490412444444,-0.0002759791356269,3.950855208952931,0.0199031264512839,-0.0138661197929106,0,0.5766406059265137,1
2025-07-25 00:00:00+00:00,5.150000095367432,1.5099999904632568,3.9584458198388672,-0.999,1e-06,0.0622492938666798,0.0003658281178011,3.958068566470765,0.0196627999659093,0.0186050877004005,0,0.5766629576683044,1
2025-07-28 00:00:00+00:00,5.150000095367432,1.440000057220459,4.013683382930891,-0.999,1e-06,0.0620934669907535,0.0003097213547864,4.013285959906678,0.0194311458864741,0.0159394282043906,0,0.5766297578811646,1
2025-07-29 00:00:00+00:00,5.150000095367432,1.399999976158142,4.045247798766861,-0.999,1e-06,0.0607179708583964,7.928038546731349e-05,4.045116817180613,0.0192031647236972,0.0041285062440504,0,0.5766583681106567,1
2025-07-30 00:00:00+00:00,5.150000095367432,1.4199999570846558,4.029465637883426,-0.999,1e-06,0.0602220634474366,-0.0002639424417412,4.029754742009034,0.0189819874674235,-0.0139048896852456,0,0.5766037702560425,1
2025-07-31 00:00:00+00:00,5.5,1.3799999952316284,4.411029864282865,-0.999,1e-06,0.060852006876313,0.0046380156341157,4.405782073540389,0.0187712963654935,0.2470801986079964,0,0.5766080617904663,1
2025-08-01 00:00:00+00:00,5.5,1.399999976158142,4.39524770339943,-0.999,1e-06,0.0583841363875097,-0.0047023901770255,4.399959931117248,0.0185594945146655,-0.2533684402508779,0,0.5766071081161499,1
2025-08-04 00:00:00+00:00,5.5,1.399999976158142,4.39524770339943,-0.999,1e-06,0.0553021445038277,0.0045842290096008,4.390680020533216,0.0183439472156447,0.2499041757867223,0,0.5766109228134155,1
2025-08-05 00:00:00+00:00,5.5,1.409999966621399,4.387356622957712,-0.999,1e-06,0.055287862310033,-0.0045648374076934,4.391919249617166,0.0181365632107016,-0.2516925260128639,0,0.5766026377677917,1
2025-08-06 00:00:00+00:00,5.5,1.4600000381469729,4.347901126680024,-0.999,1e-06,0.055288659572002,0.0040002832416167,4.343986376011555,0.0179368949825188,0.2230198284327028,0,0.5766228437423706,1
2025-08-07 00:00:00+00:00,5.199999809265137,1.4800000190734863,4.032118775061726,-0.999,1e-06,0.0556759090538926,-0.00744567364628,4.040103120637178,0.0177458886857676,-0.4195717542312513,0,0.5765928626060486,1
2025-08-08 00:00:00+00:00,5.199999809265137,1.4299999475479126,4.071574271339413,-0.999,1e-06,0.0559212548329466,0.0077007806119175,4.0638316010984985,0.0175625095314312,0.4384783733859709,0,0.5766300559043884,1
2025-08-11 00:00:00+00:00,5.199999809265137,1.4600000381469729,4.047900935945161,-0.999,1e-06,0.0559134267312364,-0.0077812721291292,4.055696574680487,0.0173854829958038,-0.4475729625117339,0,0.5766038298606873,1
2025-08-12 00:00:00+00:00,5.199999809265137,1.4700000286102295,4.040009855503444,-0.999,1e-06,0.0559129074189506,0.0075272619176098,4.032523526882469,0.0172145089720777,0.4372626561593602,0,0.5766294598579407,1
2025-08-13 00:00:00+00:00,5.199999809265137,1.3799999952316284,4.111029673548002,-0.999,1e-06,0.055948336084389,-0.0066347253780162,4.117514332343012,0.0170493934414285,-0.3891472972812284,0,0.5766093134880066,1
2025-08-14 00:00:00+00:00,5.199999809265137,1.3799999952316284,4.111029673548002,-0.999,1e-06,0.0559810037059766,0.0064957935060774,4.104556750337995,0.0168898334027754,0.3845978436359242,0,0.576624870300293,1
2025-08-15 00:00:00+00:00,5.010000228881836,1.5700000524520874,3.771099376633866,-0.999,1e-06,0.0563447494428008,-0.0097073790475126,3.78137364613842,0.0167365194690894,-0.5800118158044231,0,0.5766022801399231,1
2025-08-18 00:00:00+00:00,5.010000228881836,1.5499999523162842,3.7868816315864007,-0.999,1e-06,0.0566733752109096,0.0096573972008425,3.777231459776991,0.0165890014105464,0.5821566326893493,0,0.5766375064849854,1
2025-08-19 00:00:00+00:00,5.010000228881836,1.4500000476837158,3.865792436003578,-0.999,1e-06,0.0513591172335653,-0.008626315538231,3.874232226590933,0.0164301989355636,-0.5250280639973951,0,0.5766124725341797,0
2025-08-20 00:00:00+00:00,4.329999923706055,1.399999976158142,3.2252476271054844,0.999,2.9030293317844538,1e-06,-0.6489404770201949,3.87421016117522,1.703965081626456,-0.3808414174783283,0,0.5766280889511108,1
2025-08-21 00:00:00+00:00,5.010000228881836,1.4600000381469729,3.85790135556186,0.999,9.82435893926323,1e-06,-0.0163153264956315,3.874210249375032,3.134458105665316,-0.0052051506019948,0,0.5812128782272339,1
2025-08-22 00:00:00+00:00,5.010000228881836,1.5700000524520874,3.771099376633866,0.999,7.195044229414692,1e-06,-0.103109649710565,3.8742102328615298,2.682445508475451,-0.0384386744799773,0,0.5821533799171448,1
2025-08-25 00:00:00+00:00,5.119999885559082,1.5,3.9363366904722352,0.999,0.1614293799290607,1e-06,0.0620228910488552,3.8742116322423,0.4023679836993083,0.1541446972958098,0,0.5819597840309143,1
2025-08-26 00:00:00+00:00,5.119999885559082,1.5099999904632568,3.9284456100305176,0.999,7.048406795255954,1e-06,0.0542340889146569,3.8742116307387935,2.6549724050806485,0.0204273644467538,0,0.5829415321350098,1
2025-08-27 00:00:00+00:00,5.119999885559082,1.5,3.9363366904722352,0.999,6.995428187051647,1e-06,0.0621249446017052,3.874211632296684,2.644976533643371,0.0234879001047809,0,0.58299720287323,1
2025-08-28 00:00:00+00:00,4.630000114440918,1.5099999904632568,3.4384458389123536,0.999,9.184007687933804,1e-06,-0.4357602984928017,3.874211557889824,3.030590926660347,-0.1437872378813597,0,0.5833367705345154,1
2025-08-29 00:00:00+00:00,4.5,1.5199999809265137,3.300554644029717,0.999,6.974552912078464,1e-06,-0.5736549032853477,3.874211530644963,2.641027752324082,-0.2172089644951804,0,0.5839108228683472,1
2025-09-01 00:00:00+00:00,4.5,1.4800000190734863,3.332118965796589,0.999,7.016138067321855,1e-06,-0.542093012584506,3.874211536716516,2.648889152795529,-0.2046491873819647,0,0.587928056716919,1
2025-09-02 00:00:00+00:00,4.5,1.4500000476837158,3.355792207121742,0.999,6.388633795559336,1e-06,-0.5184196966384076,3.874211541697404,2.527668979888612,-0.2050979383626621,0,0.5902981758117676,1
2025-09-03 00:00:00+00:00,4.5,1.4900000095367432,3.324227885354871,0.999,6.768253394530713,1e-06,-0.5499831758183774,3.874211535171867,2.60167851029915,-0.2113955177940638,0,0.5939200520515442,1
2025-09-04 00:00:00+00:00,4.5,1.4900000095367432,3.324227885354871,0.999,3.665566193924152,1e-06,-0.5499836345939664,3.87421153496499,1.914691847024043,-0.2872439423862341,0,0.5983583331108093,1
2025-09-05 00:00:00+00:00,4.349999904632568,1.4900000095367432,3.174227789987439,0.999,8.745360083580403,1e-06,-0.69998199979787,3.8742115112311497,2.957336599094617,-0.2366933814744551,0,0.6032635569572449,1
2025-09-08 00:00:00+00:00,4.75,1.4299999475479126,3.621574462074277,0.999,12.747056147926015,1e-06,-0.2526406013509097,3.874211559573569,3.5703692841299786,-0.0707603559312136,0,0.6082479357719421,1
2025-09-09 00:00:00+00:00,4.75,1.4199999570846558,3.629465542515994,0.999,0.5647783020841851,1e-06,-0.2447473883392959,3.874211578248854,0.7518377230700886,-0.3255322004060706,0,0.610191822052002,1
2025-09-10 00:00:00+00:00,4.75,1.399999976158142,3.6452477033994297,0.9569361409844486,0.211758890098332,1e-06,-0.2289667802626281,3.87421200963839,0.4606967581451676,-0.4970010667851926,0,0.6110625267028809,1
2025-09-11 00:00:00+00:00,4.75,1.4299999475479126,3.621574462074277,0.999,3.1627862446585544,1e-06,-0.252636781447961,3.8742119991286974,1.7785583819232662,-0.1420458186898363,0,0.6121354699134827,1
2025-09-12 00:00:00+00:00,4.989999771118164,1.440000057220459,3.853683058681624,-0.2916415407284973,0.0026471801122159,0.0228656525278423,0.0636340994196789,3.790407691765429,0.0709712376579012,0.8966181444715802,0,0.6129162311553955,1
2025-09-15 00:00:00+00:00,4.989999771118164,1.409999966621399,3.877356394075876,0.4448034007083783,0.0117504593573907,0.0140814469407328,0.0527760374122362,3.824361178279797,0.1389773454639295,0.379745614193889,0,0.6131376028060913,0
2025-09-16 00:00:00+00:00,4.989999771118164,1.399999976158142,3.885247474517594,0.3686452947058669,0.0097657746271636,0.0160617296335681,0.0309183361187862,3.8541862228710464,0.1354269084136924,0.2283027537211372,0,0.6119735836982727,0
2025-09-17 00:00:00+00:00,4.989999771118164,1.4700000286102295,3.830009817356472,0.3666840520862314,0.0097631163637952,0.0160624889157549,0.0019464187230827,3.828184072644429,0.1364601592136922,0.0142636410092029,0,0.6099874377250671,0
2025-09-18 00:00:00+00:00,4.989999771118164,1.4800000190734863,3.822118736914753,0.3721925310902218,0.0098690856825478,0.0159650317258236,-0.0010733944274057,3.823215153791356,0.13746837267298,-0.0078083009679558,0,0.6081262826919556,0
2025-09-19 00:00:00+00:00,4.989999771118164,1.5,3.806336576031317,0.3710969218044201,0.009831005654604,0.0160003269469068,-0.0047087743635208,3.811101085983609,0.1374138818619932,-0.0342670936859927,0,0.6074050068855286,0
2025-09-22 00:00:00+00:00,4.989999771118164,1.4900000095367432,3.814227656473035,0.3688444148728175,0.0097949470502035,0.0160318964169721,-0.0004720644976118,3.814683290230542,0.1371844896213159,-0.0034410923488139,0,0.6062322854995728,0
2025-09-23 00:00:00+00:00,4.989999771118164,1.4500000476837158,3.845791978239906,0.3741468406450987,0.0095617772551308,0.016122487545719,0.0077636513445817,3.837921864507314,0.1359924545247964,0.0570888390220662,0,0.6047572493553162,0
2025-09-24 00:00:00+00:00,4.989999771118164,1.4600000381469729,3.837900897798188,0.4481363609623227,0.0105256684408392,0.0151652263584138,0.0024593583796636,3.835453785010912,0.1428938821949931,0.0172110823912501,0,0.6023572087287903,0
2025-09-25 00:00:00+00:00,5.0,1.4600000381469729,3.847901126680024,0.3163961854949872,0.0081490603022689,0.017315258353474,0.0031000422555778,3.8447625050406615,0.1268499992389397,0.0244386462292247,0,0.6023012399673462,0
2025-09-26 00:00:00+00:00,5.0,1.4299999475479126,3.871574462074277,0.367464569224175,0.0091489637622215,0.0163237625480442,0.0076500915449354,3.8638353054636494,0.1323492877501406,0.0578022872278534,0,0.6021574139595032,0
2025-09-29 00:00:00+00:00,5.0,1.4800000190734863,3.832118965796589,0.3660712511854018,0.0091366770171011,0.0163359269819425,-0.0057734302237478,3.838011408609475,0.132684363098778,-0.0435125141268516,0,0.6009129881858826,0
2025-09-30 00:00:00+00:00,4.900000095367432,1.4800000190734863,3.732119061164021,0.3788984854143452,0.0093996870218166,0.0161201316542964,-0.0287487847636626,3.761225998620517,0.1345945144861116,-0.2135955159348574,0,0.601738452911377,0
2025-10-01 00:00:00+00:00,4.900000095367432,1.4600000381469729,3.747901222047456,0.3738871826217821,0.0092971459752419,0.0162252964550714,-0.011391878410865,3.759301950522212,0.134159294699427,-0.0849130761784908,0,0.6017889380455017,1
2025-10-02 00:00:00+00:00,4.400000095367432,1.399999976158142,3.2952477987668614,0.2503555979768517,0.0083130387617011,0.0177625468822615,-0.1019174303293654,3.3986468694237386,0.1254403851646119,-0.8124770200252658,0,0.6001311540603638,1
2025-10-03 00:00:00+00:00,4.400000095367432,1.3700000047683716,3.3189210400920146,0.3991059566063666,0.0105257658456863,0.0160214612084857,-0.0523031995363588,3.371357057836773,0.1400968903965221,-0.3733359062312008,0,0.597707211971283,1
2025-10-06 00:00:00+00:00,4.400000095367432,1.3600000143051147,3.326812120533732,0.3103072376658961,0.0085568064619541,0.0180065446818415,-0.0222650378205765,3.349168345925845,0.1287610160780493,-0.1729175374562164,0,0.5948304533958435,1
2025-10-07 00:00:00+00:00,4.460000038146973,1.2999999523162842,3.4341586400326785,0.2991772880675262,0.0084251292147065,0.0182205251379266,0.0134518809802521,3.4204087613915144,0.1268352011159363,0.106057946547159,0,0.5924633741378784,1
2025-10-08 00:00:00+00:00,4.460000038146973,1.3899999856948853,3.36313882198812,0.2992340765576344,0.0084252858260724,0.018212728625855,-0.0096599426079886,3.3729992752236124,0.1265416966364529,-0.0763380203107372,0,0.5891174077987671,1
2025-10-09 00:00:00+00:00,4.460000038146973,1.2899999618530271,3.4420497204743965,0.2654560395846269,0.0079601416207545,0.0186717250139645,0.0124727995174397,3.429345102693491,0.1228533704679261,0.101525904172862,0,0.586197018623352,1
2025-10-10 00:00:00+00:00,4.409999847412109,1.2899999618530271,3.392049529739533,0.2481148305090292,0.0071208477188056,0.0191291746669969,-0.0045924680958592,3.3967746400833088,0.1165238394925338,-0.0394122620389069,0,0.5829893946647644,1
2025-10-13 00:00:00+00:00,4.409999847412109,1.2999999523162842,3.384158449297815,0.1289034267160416,0.0061640267547615,0.0196009432966194,-0.0027141633880942,3.386911612957051,0.1071212875309181,-0.0253372924341563,0,0.5814170241355896,1
2025-10-14 00:00:00+00:00,4.409999847412109,1.2799999713897705,3.3999406101812504,0.2560367772542782,0.0080635088627715,0.0176563600618594,0.0026637965250832,3.3972292153415378,0.1214422969045865,0.0219346685049614,0,0.5802026987075806,1
2025-10-15 00:00:00+00:00,4.409999847412109,1.2599999904632568,3.415722771064686,0.2583545420745909,0.0081466566763816,0.017522360333654,0.004834732054184,3.4108277007445484,0.1230410863563802,0.0392936392009786,0,0.5791729092597961,1
2025-10-16 00:00:00+00:00,4.409999847412109,1.2899999618530271,3.392049529739533,0.2651009274717586,0.0082171091508361,0.0171983258174545,-0.0034064271049247,3.395524286848234,0.1237827870734303,-0.0275193925218699,0,0.5784817337989807,1
2025-10-17 00:00:00+00:00,4.409999847412109,1.2899999618530271,3.392049529739533,0.999,3.6971614846413416,1e-06,-0.0034747535315352,3.395524285211274,1.924687107754147,-0.0018053602154532,0,0.57831209897995,1
2025-10-20 00:00:00+00:00,4.409999847412109,1.2999999523162842,3.384158449297815,-0.6668950344666517,0.0010739053655248,0.0186940476368024,-0.0008029119422584,3.384995737563283,0.0575018590954579,-0.0139632344916973,0,0.5783206224441528,1
2025-10-21 00:00:00+00:00,4.409999847412109,1.2899999618530271,3.392049529739533,-0.0781581324951289,0.0046576335849721,0.0149013806196818,0.0015810148512326,3.3904371716509805,0.09097761175343,0.0173780650069995,0,0.5781873464584351,1
2025-10-22 00:00:00+00:00,4.409999847412109,1.2400000095367432,3.4315049319481217,0.0605593606270446,0.0059017205414136,0.0136704649455573,0.0102777042525291,3.4210485067612173,0.1019849058797835,0.1007767194945899,0,0.5781090259552002,1
2025-10-23 00:00:00+00:00,4.409999847412109,1.2400000095367432,3.4315049319481217,0.0452344946699533,0.0057334350813248,0.0138035269095425,0.0027917015204757,3.428671232388796,0.1009251225698456,0.0276611159777757,0,0.5779985785484314,1
2025-10-24 00:00:00+00:00,4.800000190734863,1.25,3.8136141948291575,0.0949154938221871,0.0067068578635325,0.0133772123635903,0.1021407360491114,3.709863175558984,0.1085280447328152,0.9411460079334458,0,0.5779386758804321,1
2025-10-27 00:00:00+00:00,4.800000190734863,1.1699999570846558,3.8767429324319984,0.5050916754756443,0.0113199747411465,0.0095657939361132,0.1036258286562137,3.772600141792156,0.1392504831699481,0.7441685392914843,0,0.5779764652252197,0
2025-10-28 00:00:00+00:00,4.800000190734863,1.159999966621399,3.884634012873717,0.0254150598062373,0.0043888959610886,0.0160468380890101,0.0188815514738149,3.8653646962747454,0.0903365612050733,0.2090133963695151,0,0.5782196521759033,-1
2025-10-29 00:00:00+00:00,5.0,1.149999976158142,4.09252490258057,0.0316900042394095,0.0045893956984088,0.0160009886624517,0.0423167983165891,4.0492756664468645,0.0914260722322553,0.4628526336457852,0,0.5781255960464478,-1
2025-10-30 00:00:00+00:00,5.0,1.1699999570846558,4.076742741697135,0.0506905324803866,0.0046696973004756,0.0159870864331193,0.0068389008223773,4.069799283471703,0.0922871953646555,0.0741045471731453,0,0.5781031250953674,-1
2025-10-31 00:00:00+00:00,5.0,1.1799999475479126,4.068851661255417,0.0182401662963267,0.004236588385972,0.0163890403599163,-5.771456526043671e-05,4.068913753359926,0.0881208712548949,-0.0006549477375625,0,0.5780734419822693,-1
2025-11-03 00:00:00+00:00,5.0,1.1399999856948853,4.100415983022288,-0.0483296542523938,0.0038553553114996,0.0165490946123667,0.0051997607038443,4.095087371235196,0.0839851863257731,0.0619128316709905,0,0.5780424475669861,-1
2025-11-04 00:00:00+00:00,5.0,1.159999966621399,4.084633822138853,0.0001501488230648,0.0043140991749136,0.0159150118155577,-0.0019106422584048,4.086588775725578,0.0885410363578699,-0.0215791720652815,0,0.5780127048492432,-1
2025-11-05 00:00:00+00:00,4.809999942779541,1.149999976158142,3.902524845360112,0.0310813255243761,0.004750093023316,0.0155851621389279,-0.0359535886340754,3.9392512677091767,0.0927231341668479,-0.387752085357466,0,0.5782216787338257,-1
2025-11-06 00:00:00+00:00,4.989999771118164,1.149999976158142,4.082524673698734,-0.0537649031296424,0.0040664413720115,0.0159711548377797,0.0266757238859578,4.055271305131982,0.0859893483239487,0.3102212588640873,0,0.5782657265663147,-1
2025-11-07 00:00:00+00:00,4.989999771118164,1.149999976158142,4.082524673698734,-0.0349110676698696,0.0043200250974373,0.0156135516354298,0.00435714834913,4.078048407102964,0.0883802766293505,0.0493000080482107,0,0.5781629085540771,-1
2025-11-10 00:00:00+00:00,4.989999771118164,1.1399999856948853,4.090415754140452,-0.0213477264079263,0.0044389141847122,0.0154946625481549,0.0022769168116231,4.088086342844334,0.0895586236226474,0.0254237584223811,0,0.5781483054161072,-1
2025-11-11 00:00:00+00:00,4.789999961853027,1.149999976158142,3.882524864433598,-0.0266178870068419,0.0044488739316176,0.0154699383407502,-0.0392256208668708,3.922611965561657,0.0896317324667468,-0.4376309571102341,0,0.5783896446228027,-1
2025-11-12 00:00:00+00:00,5.0,1.149999976158142,4.09252490258057,-0.0861132832944218,0.0044004528183634,0.015371952525731,0.0360106844566174,4.055824905063978,0.0888810048790227,0.4051561355053551,0,0.5786951184272766,-1
2025-11-13 00:00:00+00:00,5.0,1.149999976158142,4.09252490258057,-0.0494782496749372,0.0043857428712048,0.015397115966257,0.0056030909291953,4.086760093410615,0.0889028787727446,0.0630248537116339,0,0.5785292387008667,-1
2025-11-14 00:00:00+00:00,4.710000038146973,1.149999976158142,3.802524940727544,-0.0025794771846006,0.0052344106987266,0.014784334396678,-0.0628538803695176,3.866577255670688,0.0964860022432899,-0.6514300407123436,0,0.5784894824028015,-1
2025-11-17 00:00:00+00:00,4.710000038146973,1.1399999856948853,3.810416021169261,0.0684425114173116,0.0057049511075278,0.014601225377961,-0.016070542250659,3.826702635390273,0.1009602011801648,-0.1591770030448035,0,0.5788154006004333,0
2025-11-18 00:00:00+00:00,4.710000038146973,1.1399999856948853,3.810416021169261,0.0141132721949269,0.0051164634395127,0.0151897130459761,-0.0034967953894425,3.813977513221457,0.0959410830025052,-0.0364473203763107,0,0.5790826678276062,1
2025-11-19 00:00:00+00:00,4.699999809265137,1.1200000047683716,3.81619795317086,0.0140357972948873,0.0051158138095204,0.01519107791909,0.0004207398721392,3.815767927440325,0.0958386452218028,0.0043900857651472,0,0.5789468884468079,1
2025-11-21 00:00:00+00:00,4.699999809265137,1.149999976158142,3.792524711845708,0.0138991996938984,0.0051105526285281,0.0151932662004766,-0.0048069314767795,3.797426850349972,0.0957885373187417,-0.0501827422292105,0,0.5787805914878845,1
2025-11-24 00:00:00+00:00,4.710000038146973,1.1399999856948853,3.810416021169261,0.0122898935076366,0.0051020441797987,0.0151984944320874,0.0026403165886532,3.8077222825135455,0.0957045338998117,0.0275882080092175,0,0.5788081884384155,1
2025-11-25 00:00:00+00:00,4.710000038146973,1.149999976158142,3.802524940727544,0.0140776953365265,0.0051181113264374,0.0151843212960875,-0.0010485686066005,3.803594957755426,0.0958491119522491,-0.0109397842634461,0,0.5787137746810913,1
2025-11-26 00:00:00+00:00,4.710000038146973,1.1699999570846558,3.786742779844108,0.0141950286283565,0.0051192588965848,0.0151838261631934,-0.0035060641371098,3.7903178039956087,0.0958624771529428,-0.0365738946169323,0,0.5783111453056335,1
2025-11-27 00:00:00+00:00,4.710000038146973,1.149999976158142,3.802524940727544,0.0142230307776541,0.0051210793672257,0.0151820262676984,0.0024923238329332,3.799982418679001,0.0958780938996902,0.0259947161187907,0,0.5783507227897644,1
2025-11-28 00:00:00+00:00,4.710000038146973,1.1299999952316284,3.818307101610978,0.015250121372783,0.0051298964820169,0.0151776568242596,0.0038347711207834,3.8143974298850094,0.0959597663097718,0.0399622807375782,0,0.5780046582221985,1
2025-12-01 00:00:00+00:00,4.710000038146973,1.1399999856948853,3.810416021169261,0.0128793758582681,0.0046660895183429,0.0152699898882484,-0.0007234049872705,3.8111561732226487,0.0919138244953995,-0.0078704698802601,0,0.5777673721313477,1
2025-12-02 00:00:00+00:00,4.710000038146973,1.1399999856948853,3.810416021169261,-0.0505023703833521,0.0043513530844025,0.0152992078943722,-0.000110847307131,3.810530106882717,0.0885932565308938,-0.001251193504693,0,0.5775170922279358,1
2025-12-03 00:00:00+00:00,4.710000038146973,1.190000057220459,3.770960524891573,-0.2857062983707522,0.0023743721045141,0.0163797051749959,-0.005829489111179,3.776950432385476,0.0670333651082995,-0.0869639932556111,0,0.5774984359741211,1
2025-12-04 00:00:00+00:00,4.710000038146973,1.1699999570846558,3.786742779844108,-0.4151790191906835,0.0022523128165668,0.0151122761737609,0.0036027403219026,3.783106170320631,0.0656499482186765,0.0548780375256678,0,0.577347993850708,1
2025-12-05 00:00:00+00:00,4.710000038146973,1.159999966621399,3.794633860285826,-0.2244004873041735,0.0034513249653206,0.0138795241516084,0.0015975639535408,3.7929763416361553,0.0788895466728897,0.0202506418266668,0,0.5774160623550415,1
2025-12-08 00:00:00+00:00,4.710000038146973,1.0700000524520874,3.865653584261285,-0.2175310643984072,0.0035146762859683,0.0138375960854481,0.0139935676487067,3.851322154946267,0.0795420588001702,0.1759266463527437,0,0.577363133430481,1
2025-12-09 00:00:00+00:00,4.710000038146973,1.0700000524520874,3.865653584261285,-0.2151109981044719,0.00351869242219,0.0138548807307067,0.0003893618577638,3.865184224897968,0.079589338549248,0.0048921358672038,0,0.5772702097892761,1
2025-12-10 00:00:00+00:00,4.650000095367432,1.059999942779541,3.813544815992561,-0.2152282160780607,0.0035144250474479,0.013856859054004,-0.0101818294394296,3.823964432144178,0.0795456053191256,-0.1279998989080741,0,0.577224612236023,1
2025-12-11 00:00:00+00:00,4.650000095367432,1.0399999618530271,3.829326976875997,-0.2154351620674916,0.0035124564145791,0.0138578335701987,0.0028140615808056,3.826498296643964,0.0795253280800746,0.035385727399605,0,0.5772210955619812,1
2025-12-12 00:00:00+00:00,4.650000095367432,1.0399999618530271,3.829326976875997,-0.2754015535789341,0.0028760919049547,0.0139858875984843,-0.0001308477615546,3.829441129675406,0.0726345569285944,-0.0018014532901087,0,0.5771061778068542,1
2025-12-15 00:00:00+00:00,4.599999904632568,1.0199999809265137,3.795108947024569,-0.328008872957713,0.0028202820615184,0.0135356453815906,-0.0063542671604649,3.801628956447409,0.0719753740590149,-0.0882839060378463,0,0.5770933032035828,1
2025-12-16 00:00:00+00:00,4.550000190734863,1.0199999809265137,3.745109233126864,-0.2547727992580864,0.0032962763664281,0.0130873110783145,-0.0099960893395087,3.75539239290538,0.0770547095058286,-0.1297271692232207,0,0.5771419405937195,1
2025-12-17 00:00:00+00:00,4.550000190734863,1.100000023841858,3.681980495524024,-0.2568819526580661,0.0032707156937702,0.0131615427953845,-0.0125093327614401,3.694855926585906,0.0768016211911767,-0.1628784987533215,0,0.5772020816802979,1
2025-12-18 00:00:00+00:00,4.550000190734863,1.0700000524520874,3.705653736849176,-0.2516904752827431,0.0032111408667748,0.0131092426977305,0.0046473393644137,3.700969241787978,0.0761465608496726,0.0610315070379664,0,0.577200174331665,1
2025-12-19 00:00:00+00:00,4.550000190734863,1.1399999856948853,3.650416173757152,-0.281114087410569,0.0031057022745393,0.0130743521249542,-0.0109566771887847,3.6616121964293313,0.0750051209429229,-0.1460790550170902,0,0.5771969556808472,1
2025-12-22 00:00:00+00:00,4.550000190734863,1.100000023841858,3.681980495524024,-0.2678418499239042,0.0031956237978393,0.0129784598980952,0.0063967405773763,3.675498189885201,0.0759508167622824,0.084222143356239,0,0.5771969556808472,1
2025-12-23 00:00:00+00:00,4.989999771118164,1.100000023841858,4.121980075907324,-0.1854277052176561,0.0042703006054774,0.0128496438472069,0.1023765461874126,4.017460338178535,0.0866671857527515,1.181260765515999,0,0.5771969556808472,1
2025-12-26 00:00:00+00:00,4.989999771118164,1.059999942779541,4.153544491743293,-0.0525244550846933,0.0046200858434617,0.013334783616956,0.0259067310048081,4.126985744204039,0.0904877507892385,0.2863009719972965,0,0.5771969556808472,0
2025-12-29 00:00:00+00:00,4.989999771118164,1.0399999618530271,4.1693266526267285,-0.2371652881294695,0.0030818207078119,0.0148718086861663,0.0023418433653629,4.166779010552305,0.0751174280089626,0.0311757660962987,0,0.5771969556808472,0
2025-12-30 00:00:00+00:00,4.989999771118164,1.0399999618530271,4.1693266526267285,-0.2822999337654474,0.0028589858196577,0.0149650155811193,-0.0001143373268048,4.169426529251096,0.0726482455369122,-0.0015738484248287,0,0.5771969556808472,0
